id,customer_id,amount,status
26743,1783,51.37,PAID
26744,578,131.76,PENDING
26745,68,30.2,PAID
26746,1516,124.28,PAID
26747,1,65.71,PAID
26748,2199,150.32,CANCELLED
26749,902,18.9,PENDING
26750,4846,58.44,PAID
26751,795,77.51,PAID
26752,2067,205.28,PAID
26753,1820,237.57,PAID
26754,371,110.84,PAID
26755,2539,54.61,PAID
26756,3908,38.56,PAID
26757,2055,51.16,PENDING
26758,2597,14.65,PAID
26759,4467,51.02,PAID
26760,1689,83.05,PAID
26761,4853,77.48,PAID
26762,3322,72.29,PAID
26763,1139,119.07,PAID
26764,2622,153.05,PAID
26765,2729,45.29,PAID
26766,1166,24.0,PAID
26767,1509,36.73,PAID
26768,3842,27.91,PAID
26769,4559,76.63,PAID
26770,4577,142.99,PAID
26771,4919,42.82,PAID
26772,524,34.04,CANCELLED
26773,2259,162.69,PAID
26774,4340,15.06,PAID
26775,239,38.2,PAID
26776,1221,22.08,CANCELLED
26777,769,161.36,CANCELLED
26778,235,78.81,PAID
26779,2761,133.43,PENDING
26780,4593,107.37,PAID
26781,1520,138.18,PAID
26782,1904,98.98,PENDING
26783,2235,110.72,PAID
26784,936,95.08,PAID
26785,1269,95.66,PENDING
26786,819,64.17,PENDING
26787,3568,110.57,PAID
26788,4118,11.51,PAID
26789,2116,97.07,PAID
26790,2440,81.0,PAID
26791,3388,202.1,PAID
26792,1089,157.69,PENDING
26793,1828,310.25,PENDING
26794,4825,141.65,PAID
26795,2589,77.37,PENDING
26796,2616,94.79,CANCELLED
26797,1874,82.34,PAID
26798,4308,10.45,PAID
26799,1774,147.14,PENDING
26800,200,118.04,PAID
26801,178,225.27,PAID
26802,931,54.97,PAID
26803,3737,15.75,PAID
26804,2037,109.14,PAID
26805,1486,192.59,PENDING
26806,2092,252.19,CANCELLED
26807,4264,7.9,CANCELLED
26808,2385,38.61,PAID
26809,4089,52.67,PAID
26810,4682,77.51,PAID
26811,1916,63.63,PAID
26812,16,123.36,PAID
26813,2935,184.46,CANCELLED
26814,837,134.63,CANCELLED
26815,2158,53.86,PAID
26816,1577,11.12,PAID
26817,306,116.01,PAID
26818,2054,96.78,PAID
26819,2891,159.72,PAID
26820,3345,172.59,PAID
26821,4457,193.19,PENDING
26822,1209,34.42,PAID
26823,1859,159.01,PAID
26824,2704,86.91,PAID
26825,1972,7.47,PENDING
26826,1114,25.85,PAID
26827,984,165.94,PAID
26828,3311,41.53,PAID
26829,4002,123.9,PAID
26830,2772,209.42,PAID
26831,3153,135.8,PENDING
26832,2163,65.8,PAID
26833,2128,13.51,PENDING
26834,3640,257.44,PAID
26835,4275,96.58,PAID
26836,561,255.98,PAID
26837,1810,198.69,PENDING
26838,4388,195.3,PAID
26839,2933,138.14,PAID
26840,291,157.31,PAID
26841,4638,101.0,PAID
26842,1910,52.87,PAID
26843,4690,44.24,PENDING
26844,1429,143.78,PAID
26845,948,98.83,PENDING
26846,2528,255.33,PAID
26847,1349,40.42,PAID
26848,381,95.41,PAID
26849,1705,24.13,PAID
26850,310,125.07,CANCELLED
26851,3415,9.77,PAID
26852,1499,103.95,PAID
26853,2895,99.8,CANCELLED
26854,661,68.66,PAID
26855,3448,245.35,PAID
26856,2274,122.04,PAID
26857,1498,47.76,PAID
26858,2073,120.25,PAID
26859,3437,97.42,PAID
26860,2143,141.26,PAID
26861,4661,88.88,CANCELLED
26862,1606,403.92,PAID
26863,4740,108.95,PAID
26864,1432,52.07,PAID
26865,1951,88.49,PAID
26866,3923,41.97,PAID
26867,459,36.69,PAID
26868,2949,177.3,PAID
26869,338,78.01,PAID
26870,3944,236.69,PAID
26871,2014,73.07,PAID
26872,4021,85.33,CANCELLED
26873,345,121.43,PAID
26874,4672,163.15,CANCELLED
26875,943,118.18,PAID
26876,346,115.3,PENDING
26877,3895,45.05,PAID
26878,3320,140.67,PAID
26879,3696,20.07,PAID
26880,325,184.15,PAID
26881,2139,2.03,PAID
26882,4390,129.89,PAID
26883,3613,37.08,PAID
26884,524,64.4,PAID
26885,2898,40.03,PAID
26886,3741,57.06,PENDING
26887,259,56.76,PENDING
26888,1111,44.85,PENDING
26889,821,219.5,PAID
26890,2789,13.6,PAID
26891,4665,133.13,CANCELLED
26892,4605,167.87,PAID
26893,1564,10.89,PAID
26894,4621,38.31,PENDING
26895,1208,41.87,CANCELLED
26896,309,162.37,CANCELLED
26897,1840,84.22,PAID
26898,3353,61.37,PAID
26899,1384,51.08,PAID
26900,2307,49.64,PAID
26901,1181,129.68,PENDING
26902,2473,48.26,PAID
26903,2687,14.06,PAID
26904,2968,69.05,PAID
26905,4446,34.36,PAID
26906,961,44.56,PENDING
26907,3457,53.15,PAID
26908,438,30.48,PAID
26909,456,118.01,PAID
26910,3818,15.45,PAID
26911,1570,191.18,PAID
26912,1104,63.13,PENDING
26913,1619,77.3,PAID
26914,3613,51.75,PENDING
26915,1513,90.69,PAID
26916,4739,22.03,PAID
26917,392,98.94,PAID
26918,2622,54.31,PAID
26919,921,111.78,PAID
26920,2458,216.56,CANCELLED
26921,3601,111.22,PAID
26922,4509,22.66,PENDING
26923,1789,155.26,PENDING
26924,261,51.1,PAID
26925,2014,58.47,PAID
26926,1336,68.27,PAID
26927,335,194.34,PENDING
26928,2780,96.54,PAID
26929,804,52.56,PAID
26930,2438,164.86,PAID
26931,2808,138.68,PAID
26932,941,97.94,CANCELLED
26933,3164,99.42,PAID
26934,903,68.72,PENDING
26935,3433,32.73,CANCELLED
26936,1269,77.04,PENDING
26937,24,223.7,PENDING
26938,4653,226.04,PAID
26939,2749,25.31,PAID
26940,2451,131.22,PAID
26941,1397,61.64,CANCELLED
26942,3358,48.05,PAID
26943,3905,87.06,PENDING
26944,2489,49.3,PAID
26945,3667,55.67,PAID
26946,1758,100.65,PENDING
26947,4978,146.97,PAID
26948,1879,208.26,PAID
26949,2533,25.56,PENDING
26950,3515,175.58,PAID
26951,3774,163.04,PAID
26952,2079,323.63,PAID
26953,4662,143.05,PAID
26954,2058,22.77,PAID
26955,678,84.43,PAID
26956,4947,97.97,PENDING
26957,2975,135.22,PAID
26958,285,86.43,PAID
26959,2201,51.72,PENDING
26960,4467,62.44,PAID
26961,1841,252.09,PAID
26962,1879,216.91,PAID
26963,1611,118.01,CANCELLED
26964,3963,28.18,PAID
26965,4237,87.84,PAID
26966,3160,41.76,PENDING
26967,3499,83.38,PAID
26968,2132,59.9,PENDING
26969,3315,103.95,PAID
26970,1379,159.39,PAID
26971,3078,255.91,CANCELLED
26972,3015,137.88,PAID
26973,3893,82.8,CANCELLED
26974,1716,63.13,PAID
26975,453,147.57,PAID
26976,342,62.86,PAID
26977,393,37.8,PAID
26978,1270,60.58,PAID
26979,3051,59.77,PAID
26980,4060,96.76,PENDING
26981,971,27.01,PAID
26982,2206,165.45,PAID
26983,4795,125.62,PAID
26984,166,67.17,PAID
26985,255,49.58,PAID
26986,302,38.05,PAID
26987,3104,170.73,PAID
26988,3841,182.85,PAID
26989,2557,308.94,CANCELLED
26990,1506,67.58,CANCELLED
26991,1257,18.27,PENDING
26992,2263,107.45,PAID
26993,4341,96.65,PENDING
26994,210,60.3,PAID
26995,3794,193.5,PAID
26996,4522,38.29,PENDING
26997,3048,164.81,PAID
26998,981,53.48,PAID
26999,2120,46.1,PAID
27000,3746,312.7,PENDING
27001,178,88.96,PAID
27002,1547,141.38,PAID
27003,2035,165.88,PAID
27004,299,199.39,PAID
27005,2568,135.61,PAID
27006,3567,132.38,CANCELLED
27007,4040,51.1,PAID
27008,275,21.28,CANCELLED
27009,2996,61.13,PAID
27010,53,122.04,PAID
27011,1424,66.31,CANCELLED
27012,1628,207.34,CANCELLED
27013,489,46.91,CANCELLED
27014,2355,246.79,PAID
27015,417,48.33,PAID
27016,2557,52.7,PAID
27017,921,111.22,PAID
27018,1554,16.4,PAID
27019,2686,49.22,PAID
27020,666,32.6,PENDING
27021,4102,75.37,PAID
27022,2470,41.67,PAID
27023,1475,39.05,PAID
27024,338,339.96,PAID
27025,3160,156.84,PAID
27026,269,59.9,PAID
27027,1088,125.0,PAID
27028,1294,103.72,PAID
27029,657,98.21,PAID
27030,2829,105.97,PAID
27031,3974,35.85,PAID
27032,4958,144.29,PENDING
27033,1337,61.96,PENDING
27034,2357,86.73,PENDING
27035,1668,161.96,PAID
27036,1826,97.03,PAID
27037,4031,21.22,PAID
27038,1213,36.44,PAID
27039,2769,47.79,PAID
27040,4416,21.05,PENDING
27041,3059,252.62,PAID
27042,445,77.88,PAID
27043,1398,76.41,PAID
27044,4382,163.4,PAID
27045,2219,25.69,PAID
27046,3677,81.92,PAID
27047,2311,29.11,PAID
27048,4041,161.33,PAID
27049,3607,124.57,CANCELLED
27050,1828,107.48,PAID
27051,3220,138.06,PAID
27052,4689,40.39,PAID
27053,4512,28.68,CANCELLED
27054,2073,149.1,PAID
27055,4190,67.17,PAID
27056,2331,96.28,PAID
27057,686,286.99,PAID
27058,4959,190.49,PAID
27059,685,174.22,PAID
27060,2938,34.13,PAID
27061,3712,59.13,PAID
27062,341,144.09,PAID
27063,4700,134.14,CANCELLED
27064,734,22.09,PAID
27065,1497,36.21,PAID
27066,3894,130.02,PAID
27067,2955,92.5,CANCELLED
27068,1132,172.89,PAID
27069,4636,9.21,PAID
27070,1733,83.05,PAID
27071,3036,57.05,PAID
27072,2714,172.43,PENDING
27073,2480,94.65,PENDING
27074,1420,59.17,PAID
27075,1990,193.28,CANCELLED
27076,4711,124.42,PAID
27077,488,56.77,PENDING
27078,3820,80.81,PAID
27079,1442,45.36,PAID
27080,2391,31.44,PENDING
27081,1385,79.72,PAID
27082,2157,165.18,PAID
27083,4945,71.61,PAID
27084,4397,130.93,PAID
27085,1392,40.17,PAID
27086,4801,29.88,PENDING
27087,3143,40.01,PAID
27088,269,13.67,PAID
27089,3918,107.6,PAID
27090,1525,34.6,PAID
27091,478,37.35,PENDING
27092,4272,112.93,PAID
27093,239,56.97,PENDING
27094,610,213.97,PAID
27095,4588,97.57,PENDING
27096,4425,8.17,PAID
27097,3398,37.89,PAID
27098,4541,17.52,PENDING
27099,4538,275.39,PAID
27100,4891,42.09,PAID
27101,1832,42.99,PENDING
27102,4987,62.55,CANCELLED
27103,1155,92.73,PAID
27104,1752,33.74,PAID
27105,3599,75.03,PAID
27106,2486,53.57,PAID
27107,3339,63.31,PAID
27108,2334,60.24,PAID
27109,4387,133.38,PAID
27110,4464,207.42,PAID
27111,4582,10.39,PAID
27112,168,256.3,PAID
27113,3543,135.55,PAID
27114,4010,54.99,PAID
27115,78,81.0,PAID
27116,2899,36.27,PAID
27117,1109,189.88,PAID
27118,892,78.63,PAID
27119,4757,151.86,PAID
27120,1225,110.6,PENDING
27121,4685,15.25,PENDING
27122,565,263.0,PAID
27123,2860,125.92,PAID
27124,302,84.98,PAID
27125,4390,62.38,PAID
27126,109,76.15,CANCELLED
27127,2413,90.94,PAID
27128,2648,29.94,CANCELLED
27129,2726,22.42,CANCELLED
27130,3339,33.35,PAID
27131,2141,110.88,PAID
27132,4524,69.59,PAID
27133,4734,77.51,PENDING
27134,3814,38.22,CANCELLED
27135,4201,37.35,PAID
27136,2257,18.07,PENDING
27137,3646,115.98,PAID
27138,3060,83.88,PAID
27139,2522,100.04,PAID
27140,3418,251.35,PAID
27141,12,157.03,PAID
27142,4745,35.58,PAID
27143,3267,28.77,PAID
27144,3146,250.86,PENDING
27145,875,92.91,PAID
27146,2434,50.24,PAID
27147,884,230.71,PAID
27148,4651,194.41,PAID
27149,3986,13.35,CANCELLED
27150,1580,72.17,PAID
27151,3772,103.37,PENDING
27152,353,99.45,PAID
27153,1507,171.79,PAID
27154,3488,94.88,PAID
27155,2852,97.15,PENDING
27156,2030,86.48,PENDING
27157,1847,25.38,PAID
27158,2391,45.35,PAID
27159,4031,225.75,PAID
27160,3439,48.8,PAID
27161,2384,268.48,PAID
27162,3368,31.08,PAID
27163,4981,121.27,CANCELLED
27164,1466,67.25,PENDING
27165,2152,163.65,PAID
27166,3484,108.6,PAID
27167,574,35.86,PAID
27168,775,86.41,PAID
27169,3366,81.91,PAID
27170,4339,41.87,CANCELLED
27171,3931,158.63,PAID
27172,2681,89.01,CANCELLED
27173,4961,33.33,PAID
27174,2221,65.03,PENDING
27175,1440,46.56,PAID
27176,714,79.07,PAID
27177,576,44.31,PAID
27178,2982,9.39,PAID
27179,70,38.97,PAID
27180,3765,57.54,PAID
27181,4939,88.98,PAID
27182,2377,251.28,PAID
27183,2206,48.23,PAID
27184,918,138.34,PENDING
27185,2746,74.23,PAID
27186,743,33.7,PENDING
27187,4151,86.97,PAID
27188,2534,223.24,PAID
27189,1838,78.09,PAID
27190,1377,109.18,PAID
27191,410,27.56,PAID
27192,3008,90.86,PENDING
27193,2953,42.06,PENDING
27194,4243,117.15,PENDING
27195,1680,13.61,PAID
27196,1715,36.11,PAID
27197,1198,113.2,PAID
27198,2338,125.61,PAID
27199,3217,53.78,PAID
27200,2957,142.87,PENDING
27201,3194,42.86,PAID
27202,27,111.6,PAID
27203,3138,95.25,PAID
27204,2974,17.63,PAID
27205,3166,293.7,PENDING
27206,1091,178.76,PENDING
27207,250,113.0,PENDING
27208,142,307.67,CANCELLED
27209,267,156.21,PENDING
27210,4311,43.22,PAID
27211,489,154.48,PAID
27212,496,93.28,PAID
27213,480,154.11,PENDING
27214,2691,203.24,PAID
27215,4097,118.87,PENDING
27216,3081,128.97,CANCELLED
27217,4937,123.15,PAID
27218,2428,120.15,PAID
27219,844,43.2,PAID
27220,3216,61.55,CANCELLED
27221,3912,13.65,PENDING
27222,4078,203.2,PAID
27223,2350,124.32,PAID
27224,650,108.34,PAID
27225,1894,84.35,PAID
27226,2857,221.3,CANCELLED
27227,3251,92.38,PENDING
27228,2387,78.13,PAID
27229,1726,49.99,PAID
27230,1355,13.3,PAID
27231,1294,127.13,PAID
27232,3047,31.84,PENDING
27233,3259,162.37,PAID
27234,2714,54.15,PAID
27235,404,22.72,PAID
27236,3973,62.82,PAID
27237,4033,56.74,PENDING
27238,1547,142.04,PENDING
27239,2607,85.83,PAID
27240,2826,26.7,PAID
27241,1853,37.44,PENDING
27242,4207,16.2,CANCELLED
27243,813,70.8,PAID
27244,3375,132.09,PAID
27245,930,118.85,PAID
27246,4982,99.76,PAID
27247,4076,10.64,PAID
27248,3324,51.5,PAID
27249,175,293.4,PAID
27250,1364,147.69,PAID
27251,2896,156.69,PAID
27252,1038,56.9,PAID
27253,3012,216.69,CANCELLED
27254,2091,70.08,PAID
27255,461,27.67,PAID
27256,2753,26.45,PAID
27257,149,102.88,PAID
27258,4434,290.47,PAID
27259,1134,42.58,PENDING
27260,354,198.82,PAID
27261,1108,74.03,PENDING
27262,2603,311.94,PAID
27263,2114,110.36,PAID
27264,4095,230.1,CANCELLED
27265,3686,117.67,PAID
27266,3207,94.77,PAID
27267,1110,56.38,PAID
27268,4180,35.54,PAID
27269,1978,71.42,PAID
27270,227,47.63,PENDING
27271,2940,125.55,PAID
27272,1013,65.67,PENDING
27273,4116,28.82,PENDING
27274,3107,103.2,PAID
27275,3937,9.81,PENDING
27276,2803,76.02,PAID
27277,1467,216.05,PAID
27278,2989,46.92,PAID
27279,270,52.06,PAID
27280,3807,66.47,PAID
27281,1532,184.09,PENDING
27282,304,127.67,PAID
27283,4906,25.59,PAID
27284,1933,101.81,CANCELLED
27285,2041,221.7,PAID
27286,4022,195.36,PAID
27287,142,56.48,PAID
27288,809,45.83,PAID
27289,948,208.59,PENDING
27290,3952,93.12,PAID
27291,3413,26.34,PAID
27292,2293,115.45,PAID
27293,766,239.97,PENDING
27294,2924,148.06,PAID
27295,939,101.62,PENDING
27296,2497,110.48,PAID
27297,3563,224.83,CANCELLED
27298,1263,156.15,PAID
27299,543,23.97,CANCELLED
27300,2680,27.29,PAID
27301,2955,186.44,PENDING
27302,2932,105.11,PAID
27303,2782,357.11,PAID
27304,4240,42.66,PAID
27305,2992,123.07,PAID
27306,2613,110.08,PAID
27307,3649,149.99,PAID
27308,1200,297.42,CANCELLED
27309,2118,50.42,PAID
27310,2681,137.97,PAID
27311,2849,34.7,PAID
27312,4689,102.86,PENDING
27313,4663,285.25,PAID
27314,4787,46.55,PAID
27315,3682,255.88,PAID
27316,3496,54.72,PAID
27317,665,159.22,PAID
27318,4502,2.45,PENDING
27319,3163,97.53,PENDING
27320,3366,7.6,CANCELLED
27321,1417,50.83,PAID
27322,3109,160.16,PENDING
27323,517,64.88,PENDING
27324,850,53.12,PAID
27325,1902,85.85,CANCELLED
27326,908,49.34,PAID
27327,316,94.6,PAID
27328,3244,174.53,PAID
27329,1508,80.45,PAID
27330,4123,87.58,PAID
27331,1519,127.84,PAID
27332,4151,258.39,PAID
27333,1935,135.9,PAID
27334,4345,104.18,PAID
27335,1802,110.88,CANCELLED
27336,2623,6.56,PAID
27337,857,84.75,PAID
27338,1877,28.06,PAID
27339,1526,322.12,PAID
27340,1417,34.66,PENDING
27341,3480,31.5,PAID
27342,3872,111.97,PENDING
27343,1795,37.24,PAID
27344,3066,58.93,PAID
27345,2721,113.16,PAID
27346,4205,79.04,PENDING
27347,3677,76.78,PENDING
27348,353,29.46,PAID
27349,3232,27.71,PENDING
27350,1428,50.95,PAID
27351,2193,108.78,PAID
27352,1778,67.58,PENDING
27353,3537,70.82,PAID
27354,1117,43.31,PAID
27355,2321,85.38,PAID
27356,534,39.97,PAID
27357,1218,53.34,PAID
27358,2989,137.75,PENDING
27359,2229,152.25,PAID
27360,1980,17.77,PENDING
27361,2077,69.33,PAID
27362,532,105.38,PAID
27363,3077,158.11,PAID
27364,1945,275.25,PAID
27365,4236,46.34,PAID
27366,3100,172.54,PENDING
27367,4358,72.37,PENDING
27368,3830,28.36,PENDING
27369,4115,34.11,CANCELLED
27370,2585,101.72,PAID
27371,1549,23.3,PENDING
27372,1489,31.29,PENDING
27373,3660,227.68,PAID
27374,228,59.0,CANCELLED
27375,4472,155.38,PAID
27376,4832,61.37,PAID
27377,4353,34.79,PAID
27378,4929,73.23,PAID
27379,4797,38.2,PENDING
27380,699,231.44,PAID
27381,438,218.67,CANCELLED
27382,1685,258.34,PENDING
27383,2154,140.45,PAID
27384,4711,42.03,PAID
27385,2915,100.02,CANCELLED
27386,3218,208.33,PAID
27387,960,98.57,CANCELLED
27388,1840,85.02,PAID
27389,278,17.04,PENDING
27390,4221,48.28,PAID
27391,3757,24.73,PAID
27392,1344,156.18,CANCELLED
27393,4771,155.31,PAID
27394,715,168.63,PENDING
27395,1506,153.1,PAID
27396,3922,10.18,PAID
27397,2715,39.12,PAID
27398,1348,173.18,PAID
27399,2443,111.22,PAID
27400,4869,25.47,PENDING
27401,3961,200.96,CANCELLED
27402,1753,151.38,PAID
27403,2506,116.08,PAID
27404,1738,98.93,PAID
27405,4170,49.66,CANCELLED
27406,1109,125.02,PENDING
27407,2680,150.73,PAID
27408,1038,95.16,CANCELLED
27409,912,105.34,CANCELLED
27410,4890,50.67,PENDING
27411,2097,34.83,CANCELLED
27412,3014,149.55,PENDING
27413,359,95.0,CANCELLED
27414,1077,129.52,PENDING
27415,2104,131.93,PAID
27416,4975,111.82,PAID
27417,3528,38.99,PAID
27418,2303,59.74,PAID
27419,4101,251.03,PAID
27420,1605,119.53,PAID
27421,1076,73.25,PAID
27422,4049,139.91,PAID
27423,329,97.75,PAID
27424,3233,25.58,PAID
27425,3478,115.91,PENDING
27426,1003,164.77,PAID
27427,4879,146.29,CANCELLED
27428,577,92.63,PAID
27429,327,135.35,PAID
27430,1528,75.14,PAID
27431,2822,51.85,PENDING
27432,1466,162.82,CANCELLED
27433,3226,189.51,PENDING
27434,2282,20.42,PAID
27435,4748,122.97,PAID
27436,2381,276.45,PAID
27437,495,97.06,PAID
27438,1139,109.77,PENDING
27439,2417,20.73,PAID
27440,1357,103.81,PAID
27441,1154,6.97,PAID
27442,3250,23.94,CANCELLED
27443,2143,67.5,PAID
27444,3389,47.55,PENDING
27445,1125,107.9,PENDING
27446,802,58.16,PAID
27447,2043,88.66,PAID
27448,208,159.61,PAID
27449,2655,29.14,PAID
27450,473,313.99,CANCELLED
27451,1639,29.25,CANCELLED
27452,136,76.96,PENDING
27453,4357,84.37,PAID
27454,1171,137.33,PENDING
27455,458,104.14,PAID
27456,1437,29.34,PAID
27457,3572,83.62,PAID
27458,2149,201.59,PAID
27459,4243,171.82,PAID
27460,4813,70.24,PAID
27461,507,56.05,PAID
27462,2606,117.38,PAID
27463,2384,140.13,PAID
27464,446,37.76,PAID
27465,2782,125.18,PAID
27466,444,194.72,CANCELLED
27467,118,126.97,PAID
27468,1541,89.57,PAID
27469,2771,146.17,PAID
27470,567,38.54,PAID
27471,3603,36.31,PAID
27472,1937,100.35,PAID
27473,4184,119.55,PAID
27474,1653,146.6,PAID
27475,4572,97.1,PAID
27476,4391,53.64,PAID
27477,4816,55.22,PENDING
27478,4782,99.26,PENDING
27479,2687,122.62,PAID
27480,1204,14.76,PAID
27481,2938,57.9,PAID
27482,406,33.44,CANCELLED
27483,3908,71.06,PAID
27484,4215,10.33,PAID
27485,4080,130.19,PAID
27486,313,120.39,PAID
27487,163,53.6,PAID
27488,1529,213.68,CANCELLED
27489,4389,9.35,PAID
27490,4786,6.89,PAID
27491,1566,25.28,PAID
27492,4769,89.94,PAID
27493,399,87.21,PAID
27494,3587,56.23,PAID
27495,1048,99.33,PENDING
27496,1943,92.55,PAID
27497,3131,69.13,PAID
27498,2797,76.67,PAID
27499,240,73.34,PAID
27500,2359,52.23,CANCELLED
27501,672,123.19,PENDING
27502,2620,41.99,PAID
27503,2462,139.84,PENDING
27504,3394,115.91,PAID
27505,402,4.74,PENDING
27506,2107,296.61,PAID
27507,4149,43.1,PAID
27508,1088,127.38,PAID
27509,1143,89.25,PAID
27510,4382,238.49,PAID
27511,2066,10.57,PAID
27512,3909,132.61,PAID
27513,4256,182.26,PENDING
27514,3960,188.7,PENDING
27515,142,58.14,PAID
27516,397,72.54,PAID
27517,2628,194.45,PAID
27518,4630,364.54,CANCELLED
27519,1556,153.03,PAID
27520,2509,95.93,PAID
27521,4382,47.86,PENDING
27522,1029,165.11,PAID
27523,2177,196.55,PAID
27524,671,101.49,PAID
27525,4595,184.11,PAID
27526,1856,50.79,PAID
27527,3430,65.63,PAID
27528,2079,138.55,PAID
27529,2007,175.72,PAID
27530,1689,36.05,PAID
27531,4432,208.77,CANCELLED
27532,570,130.63,PENDING
27533,4695,69.15,PAID
27534,1147,76.29,PAID
27535,3775,93.0,PAID
27536,865,87.52,PAID
27537,4901,146.45,PENDING
27538,4410,99.69,PAID
27539,28,156.99,PAID
27540,1030,41.4,PAID
27541,1997,125.86,PENDING
27542,1342,409.73,PAID
27543,1249,92.14,PAID
27544,2137,51.84,PAID
27545,2088,71.48,CANCELLED
27546,681,26.04,PAID
27547,375,50.61,PENDING
27548,3370,136.35,PAID
27549,3046,126.7,PENDING
27550,2338,143.63,PAID
27551,806,75.98,PAID
27552,3040,21.61,PAID
27553,279,11.61,PAID
27554,1406,258.26,PAID
27555,788,167.8,PAID
27556,1333,75.34,PAID
27557,4373,65.41,PAID
27558,3148,123.98,PENDING
27559,2346,86.58,PAID
27560,3450,61.15,PAID
27561,433,101.55,PAID
27562,1010,40.72,PAID
27563,3850,195.53,PAID
27564,317,168.45,CANCELLED
27565,4217,70.62,PAID
27566,1366,156.31,PENDING
27567,4400,45.98,PAID
27568,936,91.65,PENDING
27569,3519,295.71,PAID
27570,3788,299.63,PENDING
27571,2769,86.61,PAID
27572,496,100.45,PAID
27573,3593,32.77,PAID
27574,2233,302.61,PAID
27575,4019,24.12,PENDING
27576,2936,42.8,PAID
27577,4809,68.04,PAID
27578,4446,55.54,PAID
27579,2368,111.5,PENDING
27580,2585,52.81,PAID
27581,906,71.63,PENDING
27582,3228,174.4,CANCELLED
27583,1828,66.55,PENDING
27584,3723,93.97,PAID
27585,2581,245.41,PAID
27586,4598,142.71,PAID
27587,1516,137.43,PAID
27588,4623,47.39,PAID
27589,4807,42.38,PAID
27590,3004,130.78,PAID
27591,112,109.11,PAID
27592,1673,40.35,PAID
27593,2303,47.98,PAID
27594,1651,27.66,PAID
27595,4396,121.45,PAID
27596,2475,63.87,PAID
27597,3996,54.46,PAID
27598,1891,266.56,PAID
27599,307,4.34,PAID
27600,121,161.74,PAID
27601,3102,22.61,PAID
27602,1278,169.75,PAID
27603,1428,34.61,PAID
27604,3103,45.43,PAID
27605,1186,33.8,CANCELLED
27606,1456,193.46,PAID
27607,1180,21.97,PAID
27608,1347,68.68,PAID
27609,629,248.14,PAID
27610,1215,12.44,PAID
27611,1962,23.17,PAID
27612,2996,193.1,PENDING
27613,4613,115.52,PAID
27614,4941,92.06,PAID
27615,1548,68.0,PAID
27616,4916,204.13,PAID
27617,2859,74.26,PAID
27618,762,80.47,PAID
27619,2367,133.88,CANCELLED
27620,4207,152.32,PAID
27621,1842,60.9,PENDING
27622,4903,61.8,PAID
27623,1497,239.63,PAID
27624,3920,111.32,PAID
27625,3089,13.55,CANCELLED
27626,1244,47.3,PAID
27627,4583,123.57,PENDING
27628,4907,53.73,PENDING
27629,2044,6.45,PAID
27630,3377,71.77,PAID
27631,517,19.92,PENDING
27632,835,81.71,PAID
27633,624,117.0,PAID
27634,1048,68.32,PAID
27635,1565,139.77,PAID
27636,3983,166.48,PENDING
27637,497,338.7,PAID
27638,2430,85.36,PENDING
27639,2264,30.96,CANCELLED
27640,543,372.29,PAID
27641,916,68.65,PENDING
27642,1802,72.0,PAID
27643,3083,132.21,PAID
27644,82,93.93,PAID
27645,1180,24.67,PAID
27646,166,224.25,PAID
27647,2256,62.44,PAID
27648,2072,53.01,CANCELLED
27649,807,16.57,PAID
27650,2739,97.97,PAID
27651,332,37.02,PAID
27652,3591,192.39,PENDING
27653,1535,63.32,PAID
27654,181,37.74,PAID
27655,1317,99.71,PAID
27656,1107,22.81,PAID
27657,1590,35.33,PAID
27658,2487,28.26,PAID
27659,2591,43.07,PAID
27660,2241,182.64,PAID
27661,488,39.72,PAID
27662,612,70.92,PENDING
27663,3421,32.23,PAID
27664,3195,62.26,PAID
27665,1398,31.76,PAID
27666,1457,116.88,PAID
27667,2194,68.53,PAID
27668,3075,68.57,PAID
27669,1338,86.85,PAID
27670,4423,191.67,PAID
27671,2201,52.09,PAID
27672,4498,57.3,PAID
27673,2868,224.47,PENDING
27674,4584,80.81,PAID
27675,3883,135.17,PAID
27676,2115,100.43,PENDING
27677,2137,8.69,PAID
27678,79,64.09,PENDING
27679,378,58.14,PAID
27680,165,67.36,CANCELLED
27681,4845,219.6,PAID
27682,1721,159.57,CANCELLED
27683,2985,33.32,PAID
27684,155,122.31,PAID
27685,1147,25.17,PENDING
27686,1064,214.88,PAID
27687,2217,74.44,CANCELLED
27688,2840,113.01,PAID
27689,1464,147.52,PENDING
27690,3471,19.21,PAID
27691,1517,74.23,PAID
27692,3051,26.75,PAID
27693,4424,63.82,PAID
27694,1527,23.81,PAID
27695,3611,30.98,PAID
27696,2393,74.08,PAID
27697,789,83.86,PENDING
27698,2549,107.58,PAID
27699,4658,124.94,PAID
27700,4609,133.83,PAID
27701,516,143.64,PAID
27702,3063,241.16,PAID
27703,4763,10.76,PAID
27704,1568,49.58,CANCELLED
27705,1449,213.62,PAID
27706,967,14.13,PAID
27707,364,59.42,PENDING
27708,108,335.87,CANCELLED
27709,3095,203.38,PENDING
27710,623,22.14,PAID
27711,4417,117.68,PAID
27712,510,144.58,CANCELLED
27713,1065,210.11,CANCELLED
27714,3866,237.05,PAID
27715,304,169.22,CANCELLED
27716,969,23.94,PENDING
27717,1439,110.94,PAID
27718,3522,179.88,PENDING
27719,3872,66.44,CANCELLED
27720,3501,21.01,PAID
27721,2200,46.53,PAID
27722,4355,32.68,PAID
